    114.199200     12.070000     -7.011243
    114.200000     12.068050     -6.854830
    114.203400     12.060000     -5.184831
    114.207600     12.050000       .390984
    114.210000     12.044160      5.211214
    114.211700     12.040000      9.191018
    114.215900     12.030000     18.896250
    114.220000     12.020280     29.429560
    114.220100     12.020000     29.751940
    114.224300     12.010000     39.865750
    114.228500     12.000000     48.971080
    114.230000     11.996390     51.744900
    114.232700     11.990000     56.641170
    114.236900     11.980000     71.600830
    114.240000     11.972510     77.697580
    114.241100     11.970000     79.654500
    114.245200     11.960000     88.631530
    114.249400     11.950000     97.650630
    114.250000     11.948620     98.904630
    114.253600     11.940000    106.229700
    114.257800     11.930000    114.280900
    114.260000     11.924740    117.975200
    114.262000     11.920000    121.128200
    114.266200     11.910000    125.749500
    114.270000     11.900860    128.235600
    114.270400     11.900000    128.444800
    114.274500     11.890000    128.902900
    114.278700     11.880000    126.751500
    114.280000     11.876970    126.286200
    114.282900     11.870000    125.747200
    114.287100     11.860000    118.057800
    114.290000     11.853090    107.028300
    114.291300     11.850000    101.743300
    114.295500     11.840000     83.855900
    114.299700     11.830000     65.643940
    114.300000     11.829200     64.200830
    114.303900     11.820000     47.817440
    114.308000     11.810000     30.299130
    114.310000     11.805320     22.154540
    114.312200     11.800000     13.027970
    114.316400     11.790000     -1.750444
    114.320000     11.781440    -15.654950
    114.320600     11.780000    -17.937920
    114.324800     11.770000    -32.954710
    114.329000     11.760000    -47.737560
    114.330000     11.757550    -51.139780
    114.333200     11.750000    -61.508130
    114.337300     11.740000    -74.889930
    114.340000     11.733670    -81.793870
    114.341500     11.730000    -85.583120
    114.345700     11.720000    -92.894620
    114.349900     11.710000    -99.511730
    114.350000     11.709780    -99.736470
    114.354100     11.700000   -107.820000
    114.358300     11.690000   -108.543200
    114.358500     11.689480   -108.789000
